Date,AUDCNY=X,CHFCNY=X,EURCNY=X,JPYCNY=X,KRWCNY=X,USDCNY=X
2019-08-01 0:00,4.8084001541137695,7.211299896240234,7.892199993133545,0.067134999,0.005905,7.143599987030029
2019-09-01 0:00,4.808899879455566,7.176799774169922,7.783699989318848,0.065888003,0.005958,7.121799945831299
2019-10-01 0:00,4.859939098358154,7.123696804046631,7.858399868011475,0.064770997,0.006011,7.0543999671936035
2019-11-01 0:00,4.750792980194092,7.022777080535889,7.737999916,0.064145997,0.005898,7.031599998474121
2019-12-01 0:00,4.887339115142822,7.204661846160889,7.816899776,0.064098001,0.006009,6.9857001304626465
2020-01-01 0:00,4.647265911102295,7.146899223327637,7.643899917602539,0.063634999,0.583079994,6.935699939727783
2020-02-01 0:00,4.556930065155029,7.232141971588135,7.70389986,0.064598002,0.005818,6.990900039672852
2020-03-01 0:00,4.371427059173584,7.384655952453613,7.829100131988525,0.065613002,0.005812,7.0991997718811035
2020-04-01 0:00,4.633427143096924,7.257513046264648,7.685699939727783,0.066303,0.00581,7.075399875640869
2020-05-01 0:00,4.7498087882995605,7.410987854003906,7.9120001792907715,0.066097997,0.005788,7.136300086975098
2020-06-01 0:00,4.861405849456787,7.436232089996338,7.954500198364258,0.065738,0.005883,7.079599857330322
2020-07-01 0:00,5.041737079620361,7.704102039337158,8.294500350952148,0.066872001,0.005829,7.007299900054932
2020-08-01 0:00,5.048048019,7.579314231872559,8.160900115966797,0.064911999,0.005758,6.8643999099731445
2020-09-01 0:00,4.8634819984436035,7.404768943786621,7.995299816131592,0.064433001,0.005823,6.815400123596191
2020-10-01 0:00,4.68678093,7.273177146911621,7.826300144195557,0.063712001,0.005881,6.714000225067139
2020-11-01 0:00,4.857636929,7.259407997131348,7.8557000160217285,0.063069999,0.005944,6.576000213623047
2020-12-01 0:00,5.0096588134765625,7.389649868011475,8.012800216674805,0.063164003,0.005985,6.522200107574463
2021-01-01 0:00,4.908998012542725,7.206881999969482,7.790999889373779,0.061317001,0.005739,6.426599979400635
2021-02-01 0:00,5.074779987335205,7.120649814605713,7.803599834442139,0.060602002,0.005758,6.477900028
2021-03-01 0:00,4.991485118865967,6.967984199523926,7.691400051116943,0.059494,0.005788,6.571000099182129
2021-04-01 0:00,5.026039123535156,7.111575126647949,7.835599899291992,0.059367999,0.005837,6.471199989318848
2021-05-01 0:00,4.906116008758545,7.0670318603515625,7.754700183868408,0.057884999,0.00571,6.367400169372559
2021-06-01 0:00,4.8481831550598145,7.007162094116211,7.682199954986572,0.058386001735925674,0.005704,6.463099956512451
2021-07-01 0:00,4.771337985992432,7.1210432052612305,7.65500021,0.058931998908519745,0.00564,6.4604997634887695
2021-08-01 0:00,4.708695888519287,7.040616989135742,7.619800090789795,0.058724001,0.005536,6.465099811553955
2021-09-01 0:00,4.6392669677734375,6.915963172912598,7.495299816131592,0.057725001126527786,0.005437,6.469600200653076
2021-10-01 0:00,4.808989048,7.001341819763184,7.394700050354004,0.056196999,0.005463,6.404699802398682
2021-11-01 0:00,4.558549880981445,6.912937164306641,7.203199863433838,0.056067001074552536,0.005356,6.387000084
2021-12-01 0:00,4.613886833190918,6.962979793548584,7.207200050354004,0.055309999734163284,0.005349,6.372099876403809
2022-01-01 0:00,4.421848773956299,6.788786888122559,7.079199791,0.054852001,0.005227,6.350999832
2022-02-01 0:00,4.511542797088623,6.743638038635254,7.109099864959717,0.054016001522541046,0.005212,6.315999984741211
2022-03-01 0:00,4.752604007720947,6.866115093231201,7.073299884796143,0.051924001425504684,0.005233,6.346199989318848
2022-04-01 0:00,4.699721813201904,6.806675910949707,6.961999893188477,0.050553999841213226,0.0052,6.607500076293945
2022-05-01 0:00,4.786230087280273,6.940814018249512,7.165800094604492,0.052048001,0.00538,6.660299777984619
2022-06-01 0:00,4.599709987640381,7.011588096618652,6.986100196838379,0.048997998,0.005139,6.699800014
2022-07-01 0:00,4.7146382331848145,7.055535793304443,6.882400035858154,0.050140999257564545,0.005198,6.743199825286865
2022-08-01 0:00,4.732814788818359,7.086085796356201,6.913400173187256,0.049743999,0.005114,6.910799980163574
2022-09-01 0:00,4.635137081,7.303181171417236,6.985300064086914,0.049272999,0.004977,7.123899936676025
2022-10-01 0:00,4.644641876220703,7.269805908203125,7.217800140380859,0.049109001,0.005093,7.251399993896484
2022-11-01 0:00,4.771541118621826,7.490231990814209,7.383999824523926,0.051529001,0.005393,7.159399986
2022-12-01 0:00,4.7118120193481445,7.526254177093506,7.374300003051758,0.052290998,0.005516,6.897299766540527
