Date,AUDEUR=X,CHFEUR=X,CNYEUR=X,JPYEUR=X,KRWEUR=X,MXNEUR=X,USDEUR=X
2017-05-01 0:00,0.6676099896430969,0.9170899987220764,0.130390003,0.008072,0.07948,0.047800001,0.8951200246810913
2017-06-01 0:00,0.6717000007629395,0.9147800207138062,0.1286199986934662,0.007801,0.076109998,0.048439998,0.8740000128746033
2017-07-01 0:00,0.6794999837875366,0.8782299757003784,0.1261499971151352,0.0077,0.075580001,0.047910001,0.8512600064277649
2017-08-01 0:00,0.6648499965667725,0.8725699782371521,0.127360001,0.00761,0.074720003,0.047400001,0.8407999873161316
2017-09-01 0:00,0.668179989,0.8743399977684021,0.12703000009059906,0.00754,0.073810004,0.046980001,0.8516700267791748
2017-10-01 0:00,0.6605499982833862,0.8626099824905396,0.12902000546455383,0.007592,0.076240003,0.044610001146793365,0.8581699728965759
2017-11-01 0:00,0.6383399963378906,0.856469989,0.1274999976158142,0.00753,0.077909999,0.04544,0.8437399864196777
2017-12-01 0:00,0.6505799889564514,0.855139971,0.12685999274253845,0.0074,0.077990003,0.042339999,0.833329976
2018-01-01 0:00,0.6524999737739563,0.8621199727058411,0.12732000648975372,0.007408,0.074969999,0.042920001,0.8058300018310547
2018-02-01 0:00,0.637179971,0.870169997,0.12918999791145325,0.007609,0.075510003,0.043379999697208405,0.8176400065422058
2018-03-01 0:00,0.6224300265312195,0.850629985,0.12896999716758728,0.00763,0.07638,0.044539999,0.8108999729156494
2018-04-01 0:00,0.6247000098228455,0.8346800208091736,0.12997999787330627,0.007558,0.07711,0.044220001,0.8248900175094604
2018-05-01 0:00,0.6489800214767456,0.8669999837875366,0.13334999978542328,0.007882,0.079559997,0.043310001492500305,0.8571000099182129
2018-06-01 0:00,0.6324700117111206,0.8667799830436707,0.12907999753952026,0.00772,0.07666,0.042879999,0.8543400168418884
2018-07-01 0:00,0.632610023,0.8641800284385681,0.12515999376773834,0.007695,0.076324001,0.046080001,0.8541600108146667
2018-08-01 0:00,0.6224899888038635,0.8848900198936462,0.1251000016927719,0.00772,0.076699004,0.04487,0.8572900295257568
2018-09-01 0:00,0.6215400099754333,0.8768900036811829,0.12522000074386597,0.007568,0.077537,0.045933999,0.8603600263595581
2018-10-01 0:00,0.6255999803543091,0.8766899704933167,0.12635000050067902,0.007792,0.077316001,0.043869,0.8813400268554688
2018-11-01 0:00,0.6426200270652771,0.8810700178146362,0.1262899935245514,0.007736,0.078424998,0.043336999,0.8777499794960022
2018-12-01 0:00,0.6157400012016296,0.8878600001335144,0.12690000236034393,0.007922,0.078170002,0.04448,0.8741300106048584
2019-01-01 0:00,0.6315699815750122,0.876039982,0.12949000298976898,0.007987,0.000784,0.04555,0.8705000281333923
2019-02-01 0:00,0.628059983,0.8781899809837341,0.13123999536037445,0.007924,0.000781,0.045830000191926956,0.8787199854850769
2019-03-01 0:00,0.630840003,0.8942099809646606,0.13253000378608704,0.00803,0.000782,0.045788001,0.8902300000190735
