Date,USDRUB=X,MXNRUB=X,JPYRUB=X,EURRUB=X,CNYRUB=X
2020-12-01 0:00,74.52200317382812,,0.721930981,91.47149658203125,
2021-01-01 0:00,75.91999816894531,,0.7251539826393127,92.01319885253906,
2021-02-01 0:00,74.70629883,,0.7022590041160583,89.77829742,
2021-03-01 0:00,75.90399932861328,,0.6881030201911926,89.01879883,
2021-04-01 0:00,74.72930145263672,,0.6861940026283264,90.64360046386719,
2021-05-01 0:00,73.19470215,,0.6659479737281799,89.30460357666016,
2021-06-01 0:00,72.72239685058594,,0.6579040288925171,86.57929992675781,
2021-07-01 0:00,73.15299987792969,,0.668595016,86.80319977,
2021-08-01 0:00,73.41649627685547,,0.6676899790763855,86.64630126953125,
2021-09-01 0:00,72.84590148925781,,0.650763988,84.54720306396484,
2021-10-01 0:00,70.14240264892578,,0.6174939870834351,82.01280212402344,
2021-11-01 0:00,74.43920135498047,,0.6540799736976624,84.09559631347656,
2021-12-01 0:00,74.53150177001953,,0.6477310061454773,84.41970062,
2022-01-01 0:00,77.73580169677734,,0.6744419932365417,86.69760131835938,
2022-02-01 0:00,83.26100158691406,,0.7219060063362122,93.81439971923828,
2022-03-01 0:00,83.46499633789062,,0.6850799918174744,92.48359680175781,
2022-04-01 0:00,72.71499633789062,,0.554997981,75.11049652,
2022-05-01 0:00,64.58989715576172,,0.5065000057220459,65.80500030517578,
2022-06-01 0:00,52.46509933,,0.38416799902915955,53.70920181274414,
2022-07-01 0:00,62.46500015258789,,0.46526798605918884,60.30469894,
2022-08-01 0:00,59.96500015258789,,0.4320259988307953,59.687599182128906,
2022-09-01 0:00,57.46500015258789,,0.403890997,55.34120178222656,
2022-10-01 0:00,61.49000168,,0.4164609909057617,60.67139816,
2022-11-01 0:00,60.810001373291016,,0.43845000863075256,61.811100006103516,
2022-12-01 0:00,73.71499633789062,,0.5621860027313232,75.86720275878906,
