Date,AUDJPY=X,CHFJPY=X,CNYJPY=X,EURJPY=X,KRWJPY=X,MXNJPY=X,RUBJPY=X,USDJPY=X
2016-11-01 0:00,84.16000366210938,111.1510009765625,16.28700065612793,119.74299621582031,9.621899604797363,5.448810101,1.7237000465393066,112.47000122070312
2016-12-01 0:00,84.25800323486328,114.73999786376953,16.67099952697754,122.94999694824219,9.683600425720215,5.633900165557861,1.9069000482559204,116.88999938964844
2017-01-01 0:00,85.97399902,114.29000091552734,16.499000549316406,121.71800231933594,9.713700294494629,5.469099998474121,1.9011000394821167,113.6500015258789
2017-02-01 0:00,86.52999877929688,111.6719970703125,16.38599967956543,119.3239974975586,9.933699607849121,5.6605000495910645,1.9354000091552734,112.74500274658203
2017-03-01 0:00,85.54000091552734,111.72000122070312,16.20199966430664,119.44000244140625,9.997300148010254,5.966770172119141,1.993999958,111.7760009765625
2017-04-01 0:00,83.27899932861328,111.93000030517578,15.994000434875488,121.41799926757812,9.790800094604492,5.911799907684326,1.9580999612808228,111.302002
2017-05-01 0:00,82.63999938964844,113.55999755859375,16.143999099731445,123.80000305175781,9.852299690246582,5.918799877166748,1.958299994468689,110.83899688720703
2017-06-01 0:00,86.08499908447266,117.19000244140625,16.479000091552734,128.12899780273438,9.761899948120117,6.206500053405762,1.881700038909912,112.00900268554688
2017-07-01 0:00,88.22000122070312,114.00499725341797,16.37999916,129.81100463867188,9.822999954223633,6.219699859619141,1.8559000492095947,110.51000213623047
2017-08-01 0:00,87.30999755859375,114.62999725341797,16.729999542236328,131.30999755859375,9.824999809265137,6.2247700691223145,1.8877999782562256,110.45999908447266
2017-09-01 0:00,88.60399627685547,115.86000061035156,16.844999313354492,132.60000610351562,9.798700332641602,6.229800224304199,1.9408999681472778,112.99434661865234
2017-10-01 0:00,86.97499847,113.58100128173828,16.988000869750977,131.66700744628906,10.050000190734863,5.8744001388549805,1.950600028038025,112.99600219726562
2017-11-01 0:00,84.73600006103516,113.69000244140625,16.923999786376953,132.73399353027344,10.354000091552734,6.031499862670898,1.9091999530792236,112.00199890136719
2017-12-01 0:00,87.96900177001953,115.68000030517578,17.152000427246094,135.1999969482422,10.557000160217285,5.7241997718811035,1.9529999494552612,112.68000030517578
2018-01-01 0:00,88.07700348,116.31999969482422,17.179000854492188,134.92599487304688,10.126999855041504,5.791800022125244,1.9283000230789185,108.73200225830078
2018-02-01 0:00,83.71600341796875,114.33000183105469,16.972999572753906,131.3780059814453,9.931699752807617,5.699699878692627,1.9074000120162964,107.4260025024414
2018-03-01 0:00,81.5739975,111.41999816894531,16.900999069213867,131.0399932861328,10.020000457763672,5.837100028991699,1.853600025177002,106.2699966430664
2018-04-01 0:00,82.62100219726562,110.39299774169922,17.191999435424805,132.2480010986328,10.210000038146973,5.847799777984619,1.7489999532699585,109.0979995727539
2018-05-01 0:00,82.30000305175781,109.9540023803711,16.915000915527344,126.80999755859375,10.102999687194824,5.492300033569336,1.7488000392913818,108.71199798583984
2018-06-01 0:00,81.97899627685547,110.75,16.729999542236328,129.60000610351562,9.947199821472168,5.557199954986572,1.756500005722046,110.48600006103516
2018-07-01 0:00,82.20600128173828,112.30000305175781,16.263999938964844,129.9429931640625,9.928999900817871,5.987500190734863,1.7821999788284302,110.99400329589844
2018-08-01 0:00,80.59999847,114.57499694824219,16.198999404907227,129.47300720214844,9.942099571228027,5.809299945831299,1.6259000301361084,110.9990005493164
2018-09-01 0:00,82.13099670410156,115.80000305175781,16.545000076293945,132.1199951171875,10.255999565124512,6.068900108337402,1.7316999435424805,113.68299865722656
2018-10-01 0:00,80.25099945,112.45999908447266,16.20800018310547,128.25,9.928799629211426,5.630300045013428,1.725000023841858,113.052002
2018-11-01 0:00,83.02999877929688,113.83000183105469,16.31800079345703,129.19200134277344,10.144000053405762,5.602399826049805,1.7148000001907349,113.41100311279297
2018-12-01 0:00,77.72599792480469,112.1520004272461,16.02199935913086,126.2490005493164,9.876399993896484,5.613900184631348,1.5850000381469727,110.33000183105469
2019-01-01 0:00,79.04000091552734,109.65899658203125,16.207000732421875,125.16500091552734,0.097824,5.702000141143799,1.6642999649047852,108.98100280761719
2019-02-01 0:00,79.24500274658203,110.80000305175781,16.558000564575195,126.15599822998047,0.098958001,5.78249979,1.6850999593734741,110.86199951171875
2019-03-01 0:00,78.56199645996094,111.36000061035156,16.503999710083008,124.5199966430664,0.097556002,5.702000141143799,1.6898000240325928,110.87000274658203
2019-04-01 0:00,78.76999664,109.54000091552734,16.56999969482422,124.97000122070312,0.095645003,5.8684000968933105,1.7315000295639038,111.677002
2019-05-01 0:00,75.50700378417969,108.58200073242188,15.826000213623047,121.71700286865234,0.091268003,5.598800182342529,1.6751999855041504,109.35700225830078
2019-06-01 0:00,75.75800323486328,110.3030014038086,15.722000122070312,122.87999725341797,0.093649,5.606500148773193,1.7069000005722046,107.74700164794922
2019-07-01 0:00,74.62999725341797,109.6500015258789,15.746000289916992,121.1259994506836,0.091655999,5.6921000480651855,1.7079999446868896,108.56199645996094
2019-08-01 0:00,71.62000274658203,107.94000244140625,14.857999801635742,117.02999877929688,0.087953001,5.292900085449219,1.5990999937057495,106.43800354003906
2019-09-01 0:00,72.95999908447266,108.88999938964844,15.137999534606934,118.11000061035156,0.090187997,5.480199813842773,1.6685999631881714,107.94400024414062
2019-10-01 0:00,75.03600311279297,109.97162628173828,15.399764060974121,121.3219985961914,0.092322998,5.696400165557861,1.7046010494232178,108.78900146484375
2019-11-01 0:00,74.01217651367188,109.40399932861328,15.549322128295898,120.60321044921875,0.092656001,5.603431224822998,1.707772970199585,109.44499969482422
2019-12-01 0:00,76.23899841308594,112.39692687988281,15.561203956604004,121.98999786376953,0.094187997,5.748600006103516,1.7549329996109009,108.87300109863281
2020-01-01 0:00,73.02300262451172,112.2699966430664,15.673627853393555,120.06300354003906,9.162483215332031,5.791100025177002,1.7210090160369873,108.87699890136719
2020-02-01 0:00,70.54216766357422,110.99700164794922,15.440234184265137,119.1928711,0.090044998,5.506673812866211,1.6483490467071533,108.13600158691406
2020-03-01 0:00,66.61799621582031,112.5199966430664,15.201944351196289,119.1500015258789,0.088270001,4.530099868774414,1.356315016746521,108.03500366210938
2020-04-01 0:00,69.87300109863281,109.43000030517578,15.043133735656738,115.95999908447266,0.088350996,4.486400127410889,1.4578919410705566,106.61000061035156
2020-05-01 0:00,71.85024261,112.12937927246094,15.090929985046387,119.67855834960938,0.087596998,4.8610920906066895,1.5256839990615845,107.76000213623047
2020-06-01 0:00,73.93499755859375,113.11900329589844,15.173741340637207,121.00399780273438,0.090028003,4.665200233459473,1.5360920429229736,107.58999633789062
2020-07-01 0:00,75.38999938964844,115.18681335449219,14.918074607849121,124.26000213623047,0.088526003,4.755099773406982,1.4263780117034912,104.68299865722656
2020-08-01 0:00,77.76999664,116.76000213623047,15.36788272857666,125.77300262451172,0.089216001,4.851200103759766,1.422253966331482,105.53500366210938
2020-09-01 0:00,75.47799682617188,114.87999725341797,15.48126507,124.05000305175781,0.090536997,4.719799995422363,1.3369309902191162,105.66400146484375
